egg,1064,0.67
onion,5,0.69
onion,22,0.69
onion,86,0.69
onion,96,0.69
onion,105,0.69
onion,107,0.69
onion,117,0.69
onion,118,0.69
onion,125,0.69
onion,133,0.69
onion,175,0.69
onion,198,0.69
onion,235,0.69
onion,249,0.69
onion,317,0.69
onion,322,0.69
onion,340,0.69
onion,388,0.69
onion,392,0.69
onion,403,0.69
onion,406,0.69
onion,422,0.69
onion,429,0.69
onion,445,0.69
onion,451,0.69
onion,472,0.69
onion,490,0.69
onion,539,0.69
onion,558,0.69
onion,560,0.69
onion,568,0.69
onion,590,0.69
onion,599,0.69
onion,600,0.69
onion,633,0.69
onion,643,0.69
onion,685,0.69
onion,703,0.69
onion,719,0.69
onion,734,0.69
onion,742,0.69
onion,764,0.69
onion,818,0.69
onion,827,0.69
onion,849,0.69
onion,976,0.69
onion,984,0.69
onion,985,0.69
onion,990,0.69
onion,1004,0.69
onion,1023,0.69
onion,1035,0.69
onion,1043,0.69
onion,1049,0.69
onion,1059,0.69
onion,1064,0.69
onion,1072,0.69
onion,1104,0.69
garlic,125,0.71
garlic,175,0.71
garlic,273,0.71
garlic,388,0.71
garlic,392,0.71
garlic,429,0.71
garlic,445,0.71
garlic,472,0.71
garlic,480,0.71
garlic,560,0.71
garlic,599,0.71
garlic,613,0.71
garlic,617,0.71
garlic,643,0.71
garlic,798,0.71
garlic,827,0.71
garlic,849,0.71
garlic,976,0.71
garlic,984,0.71
garlic,1004,0.71
garlic,1035,0.71
olive,25,0.72
olive,62,0.72
olive,86,0.72
olive,91,0.72
olive,114,0.72
olive,118,0.72
olive,131,0.72
olive,136,0.72
olive,156,0.72
olive,174,0.72
olive,185,0.72
olive,203,0.72
olive,228,0.72
olive,269,0.72
olive,272,0.72
olive,292,0.72
olive,296,0.72
olive,305,0.72
olive,317,0.72
olive,324,0.72
olive,333,0.72
olive,397,0.72
olive,400,0.72
olive,449,0.72
olive,515,0.72
olive,519,0.72
olive,554,0.72
olive,595,0.72
olive,599,0.72
olive,606,0.72
olive,610,0.72
olive,628,0.72
olive,645,0.72
olive,660,0.72
olive,684,0.72
olive,696,0.72
olive,709,0.72
olive,744,0.72
olive,761,0.72
olive,764,0.72
olive,778,0.72
olive,786,0.72
olive,787,0.72
olive,792,0.72
olive,798,0.72
olive,806,0.72
olive,847,0.72
olive,862,0.72
olive,866,0.72
olive,909,0.72
olive,957,0.72
olive,971,0.72
olive,978,0.72
olive,1013,0.72
olive,1021,0.72
olive,1030,0.72
olive,1040,0.72
olive,1061,0.72
olive,1062,0.72
olive,1075,0.72
olive,1082,0.72
olive,1091,0.72
olive,1092,0.72
olive oil,25,0.74
olive oil,86,0.74
olive oil,317,0.74
cheese,9,0.76
cheese,20,0.76
cheese,40,0.76
cheese,56,0.76
cheese,81,0.76
cheese,84,0.76
cheese,86,0.76
cheese,93,0.76
cheese,108,0.76
cheese,118,0.76
cheese,121,0.76
cheese,136,0.76
cheese,147,0.76
cheese,157,0.76
cheese,158,0.76
cheese,166,0.76
cheese,172,0.76
cheese,198,0.76
cheese,203,0.76
cheese,211,0.76
cheese,218,0.76
cheese,229,0.76
cheese,234,0.76
cheese,241,0.76
cheese,243,0.76
cheese,268,0.76
cheese,275,0.76
cheese,278,0.76
cheese,285,0.76
cheese,292,0.76
cheese,298,0.76
cheese,299,0.76
cheese,301,0.76
cheese,311,0.76
cheese,317,0.76
cheese,338,0.76
cheese,344,0.76
cheese,357,0.76
cheese,358,0.76
cheese,363,0.76
cheese,369,0.76
cheese,384,0.76
cheese,391,0.76
cheese,400,0.76
cheese,406,0.76
cheese,431,0.76
cheese,460,0.76
cheese,505,0.76
cheese,524,0.76
cheese,526,0.76
cheese,531,0.76
cheese,549,0.76
cheese,554,0.76
cheese,556,0.76
cheese,559,0.76
cheese,560,0.76
cheese,584,0.76
cheese,593,0.76
cheese,595,0.76
cheese,599,0.76
cheese,600,0.76
cheese,606,0.76
cheese,610,0.76
cheese,619,0.76
cheese,631,0.76
cheese,638,0.76
cheese,657,0.76
cheese,660,0.76
cheese,670,0.76
cheese,673,0.76
cheese,676,0.76
cheese,684,0.76
cheese,686,0.76
cheese,710,0.76
cheese,719,0.76
cheese,724,0.76
cheese,728,0.76
cheese,730,0.76
cheese,734,0.76
cheese,742,0.76
cheese,744,0.76
cheese,750,0.76
cheese,753,0.76
cheese,764,0.76
cheese,766,0.76
cheese,771,0.76
cheese,772,0.76
cheese,798,0.76
cheese,800,0.76
cheese,804,0.76
cheese,806,0.76
cheese,811,0.76
cheese,813,0.76
cheese,816,0.76
cheese,821,0.76
cheese,827,0.76
cheese,850,0.76
cheese,890,0.76
cheese,901,0.76
cheese,909,0.76
cheese,912,0.76
cheese,914,0.76
cheese,918,0.76
cheese,919,0.76
cheese,926,0.76
cheese,957,0.76
cheese,971,0.76
cheese,978,0.76
cheese,980,0.76
cheese,984,0.76
cheese,985,0.76
cheese,988,0.76
cheese,995,0.76
cheese,1013,0.76
cheese,1030,0.76
cheese,1033,0.76
cheese,1036,0.76
cheese,1040,0.76
cheese,1042,0.76
cheese,1046,0.76
cheese,1049,0.76
cheese,1057,0.76
cheese,1064,0.76
cheese,1073,0.76
cheese,1077,0.76
cheese,1082,0.76
cheese,1102,0.76
cream,20,0.77
cream,40,0.77
cream,84,0.77
cream,105,0.77
cream,118,0.77
cream,177,0.77
cream,211,0.77
cream,275,0.77
cream,298,0.77
cream,363,0.77
cream,406,0.77
cream,526,0.77
cream,554,0.77
cream,556,0.77
cream,599,0.77
cream,656,0.77
cream,671,0.77
cream,673,0.77
cream,684,0.77
cream,719,0.77
cream,753,0.77
cream,800,0.77
cream,890,0.77
cream,909,0.77
cream,918,0.77
cream,926,0.77
cream,985,0.77
cream,997,0.77
cream,1004,0.77
milk,20,0.79
milk,22,0.79
milk,35,0.79
milk,40,0.79
milk,56,0.79
milk,64,0.79
milk,73,0.79
milk,84,0.79
milk,103,0.79
milk,105,0.79
milk,117,0.79
milk,118,0.79
milk,136,0.79
milk,143,0.79
milk,151,0.79
milk,166,0.79
milk,174,0.79
nut,176,0.79
milk,183,0.79
milk,196,0.79
milk,198,0.79
milk,199,0.79
milk,204,0.79
milk,205,0.79
milk,211,0.79
milk,218,0.79
milk,229,0.79
milk,241,0.79
milk,243,0.79
milk,249,0.79
milk,256,0.79
milk,262,0.79
milk,274,0.79
milk,275,0.79
milk,282,0.79
milk,292,0.79
nut,292,0.79
milk,298,0.79
milk,299,0.79
milk,317,0.79
milk,338,0.79
milk,340,0.79
milk,345,0.79
milk,346,0.79
milk,363,0.79
milk,395,0.79
milk,400,0.79
milk,406,0.79
milk,409,0.79
milk,411,0.79
milk,413,0.79
milk,423,0.79
milk,427,0.79
milk,431,0.79
milk,435,0.79
milk,442,0.79
milk,445,0.79
milk,465,0.79
milk,512,0.79
milk,524,0.79
milk,541,0.79
milk,554,0.79
milk,556,0.79
milk,559,0.79
milk,560,0.79
milk,595,0.79
milk,599,0.79
milk,619,0.79
milk,645,0.79
milk,646,0.79
milk,657,0.79
milk,661,0.79
milk,670,0.79
milk,684,0.79
nut,704,0.79
milk,714,0.79
milk,719,0.79
milk,724,0.79
milk,730,0.79
milk,734,0.79
milk,742,0.79
milk,744,0.79
milk,753,0.79
milk,758,0.79
milk,764,0.79
milk,766,0.79
milk,772,0.79
milk,794,0.79
milk,798,0.79
nut,798,0.79
milk,800,0.79
milk,806,0.79
nut,806,0.79
milk,811,0.79
milk,822,0.79
milk,825,0.79
milk,827,0.79
milk,850,0.79
milk,861,0.79
milk,890,0.79
milk,909,0.79
milk,912,0.79
milk,913,0.79
milk,914,0.79
milk,918,0.79
milk,926,0.79
milk,927,0.79
milk,954,0.79
milk,958,0.79
milk,971,0.79
milk,984,0.79
milk,985,0.79
nut,990,0.79
milk,995,0.79
milk,1004,0.79
milk,1013,0.79
milk,1028,0.79
milk,1040,0.79
nut,1040,0.79
nut,1042,0.79
milk,1049,0.79
milk,1057,0.79
milk,1064,0.79
milk,1082,0.79
milk,1091,0.79
milk,1102,0.79
lemon,24,0.81
lemon,30,0.81
lemon,35,0.81
black pepper,37,0.81
lemon,45,0.81
black pepper,79,0.81
lemon,86,0.81
lemon,88,0.81
lemon,131,0.81
black pepper,132,0.81
lemon,132,0.81
lemon,136,0.81
lemon,156,0.81
black pepper,157,0.81
lemon,162,0.81
black pepper,165,0.81
lemon,165,0.81
lemon,166,0.81
lemon,171,0.81
black pepper,177,0.81
lemon,177,0.81
lemon,198,0.81
lemon,227,0.81
lemon,229,0.81
lemon,235,0.81
black pepper,243,0.81
lemon,243,0.81
black pepper,250,0.81
lemon,256,0.81
black pepper,260,0.81
black pepper,273,0.81
lemon,292,0.81
black pepper,295,0.81
lemon,296,0.81
lemon,317,0.81
lemon,322,0.81
black pepper,348,0.81
lemon,348,0.81
black pepper,361,0.81
black pepper,378,0.81
lemon,378,0.81
black pepper,393,0.81
lemon,397,0.81
lemon,404,0.81
black pepper,434,0.81
lemon,434,0.81
lemon,441,0.81
black pepper,442,0.81
lemon,442,0.81
lemon,449,0.81
black pepper,460,0.81
lemon,461,0.81
lemon,468,0.81
lemon,490,0.81
lemon,511,0.81
black pepper,518,0.81
black pepper,519,0.81
lemon,524,0.81
lemon,554,0.81
lemon,559,0.81
lemon,572,0.81
lemon,583,0.81
lemon,586,0.81
black pepper,602,0.81
lemon,602,0.81
lemon,610,0.81
black pepper,620,0.81
black pepper,628,0.81
lemon,628,0.81
black pepper,632,0.81
lemon,645,0.81
lemon,650,0.81
lemon,657,0.81
lemon,670,0.81
lemon,673,0.81
lemon,680,0.81
lemon,684,0.81
lemon,703,0.81
black pepper,704,0.81
lemon,704,0.81
lemon,730,0.81
black pepper,737,0.81
lemon,759,0.81
lemon,760,0.81
lemon,761,0.81
black pepper,767,0.81
black pepper,778,0.81
lemon,784,0.81
black pepper,793,0.81
lemon,793,0.81
lemon,798,0.81
lemon,811,0.81
lemon,862,0.81
lemon,865,0.81
black pepper,867,0.81
black pepper,886,0.81
lemon,898,0.81
lemon,918,0.81
lemon,921,0.81
lemon,947,0.81
lemon,951,0.81
lemon,954,0.81
black pepper,957,0.81
black pepper,965,0.81
black pepper,971,0.81
black pepper,1012,0.81
lemon,1012,0.81
lemon,1015,0.81
black pepper,1021,0.81
lemon,1033,0.81
lemon,1062,0.81
black pepper,1069,0.81
lemon,1082,0.81
black pepper,1092,0.81
lemon,1092,0.81
lemon,1095,0.81
eel,54,0.82
eel,62,0.82
eel,71,0.82
eel,136,0.82
eel,196,0.82
eel,198,0.82
eel,199,0.82
eel,203,0.82
eel,243,0.82
eel,272,0.82
eel,275,0.82
eel,282,0.82
eel,286,0.82
eel,292,0.82
eel,344,0.82
eel,357,0.82
eel,369,0.82
eel,390,0.82
eel,391,0.82
eel,409,0.82
eel,413,0.82
eel,423,0.82
eel,424,0.82
eel,524,0.82
eel,531,0.82
eel,549,0.82
eel,554,0.82
eel,555,0.82
eel,599,0.82
eel,600,0.82
eel,645,0.82
eel,656,0.82
eel,657,0.82
eel,661,0.82
eel,686,0.82
eel,714,0.82
eel,719,0.82
eel,724,0.82
eel,742,0.82
eel,756,0.82
eel,761,0.82
eel,764,0.82
eel,769,0.82
eel,772,0.82
eel,786,0.82
eel,806,0.82
eel,811,0.82
eel,901,0.82
eel,902,0.82
eel,909,0.82
eel,912,0.82
eel,914,0.82
eel,915,0.82
eel,943,0.82
eel,961,0.82
eel,972,0.82
eel,978,0.82
eel,984,0.82
eel,985,0.82
eel,1013,0.82
eel,1023,0.82
eel,1028,0.82
eel,1064,0.82
eel,1072,0.82
eel,1083,0.82
tomato,10,0.83
chicken,19,0.83
tomato,22,0.83
chicken,26,0.83
tomato,33,0.83
tomato,34,0.83
tomato,37,0.83
chicken,40,0.83
chicken,50,0.83
chicken,54,0.83
tomato,56,0.83
tomato,61,0.83
chicken,62,0.83
tomato,62,0.83
tomato,63,0.83
chicken,69,0.83
chicken,72,0.83
chicken,73,0.83
chicken,76,0.83
chicken,84,0.83
chicken,86,0.83
chicken,93,0.83
tomato,93,0.83
tomato,95,0.83
chicken,97,0.83
tomato,103,0.83
chicken,107,0.83
tomato,108,0.83
chicken,118,0.83
tomato,118,0.83
tomato,135,0.83
chicken,136,0.83
tomato,136,0.83
chicken,143,0.83
tomato,144,0.83
tomato,147,0.83
tomato,154,0.83
tomato,158,0.83
tomato,159,0.83
tomato,163,0.83
tomato,165,0.83
tomato,174,0.83
tomato,177,0.83
chicken,183,0.83
tomato,183,0.83
chicken,189,0.83
chicken,195,0.83
chicken,196,0.83
chicken,198,0.83
tomato,198,0.83
chicken,199,0.83
chicken,203,0.83
tomato,203,0.83
chicken,205,0.83
tomato,209,0.83
tomato,214,0.83
tomato,216,0.83
tomato,220,0.83
tomato,224,0.83
chicken,229,0.83
tomato,229,0.83
tomato,240,0.83
chicken,243,0.83
chicken,249,0.83
chicken,256,0.83
chicken,262,0.83
tomato,269,0.83
tomato,270,0.83
chicken,272,0.83
tomato,272,0.83
chicken,275,0.83
chicken,284,0.83
chicken,285,0.83
tomato,285,0.83
tomato,287,0.83
tomato,288,0.83
chicken,292,0.83
tomato,292,0.83
tomato,294,0.83
chicken,299,0.83
tomato,299,0.83
chicken,311,0.83
chicken,317,0.83
tomato,317,0.83
tomato,322,0.83
chicken,338,0.83
chicken,345,0.83
tomato,345,0.83
tomato,346,0.83
tomato,357,0.83
tomato,369,0.83
tomato,370,0.83
tomato,371,0.83
tomato,373,0.83
chicken,381,0.83
chicken,384,0.83
tomato,384,0.83
tomato,389,0.83
chicken,390,0.83
tomato,390,0.83
tomato,397,0.83
tomato,398,0.83
chicken,400,0.83
chicken,406,0.83
chicken,410,0.83
tomato,410,0.83
tomato,413,0.83
tomato,415,0.83
tomato,421,0.83
chicken,424,0.83
tomato,424,0.83
chicken,427,0.83
chicken,429,0.83
tomato,431,0.83
tomato,434,0.83
chicken,435,0.83
tomato,438,0.83
tomato,439,0.83
tomato,440,0.83
chicken,481,0.83
tomato,482,0.83
chicken,487,0.83
tomato,490,0.83
tomato,505,0.83
chicken,513,0.83
chicken,524,0.83
tomato,524,0.83
chicken,526,0.83
chicken,529,0.83
chicken,531,0.83
tomato,531,0.83
tomato,541,0.83
chicken,549,0.83
chicken,550,0.83
chicken,552,0.83
chicken,554,0.83
tomato,554,0.83
tomato,555,0.83
chicken,556,0.83
chicken,560,0.83
tomato,563,0.83
tomato,574,0.83
chicken,584,0.83
tomato,586,0.83
chicken,589,0.83
chicken,595,0.83
chicken,597,0.83
chicken,599,0.83
tomato,599,0.83
tomato,600,0.83
tomato,606,0.83
tomato,608,0.83
chicken,619,0.83
tomato,631,0.83
chicken,645,0.83
tomato,645,0.83
tomato,651,0.83
chicken,657,0.83
tomato,657,0.83
tomato,661,0.83
tomato,664,0.83
tomato,669,0.83
chicken,670,0.83
chicken,675,0.83
tomato,676,0.83
tomato,696,0.83
tomato,703,0.83
chicken,704,0.83
tomato,704,0.83
tomato,711,0.83
tomato,717,0.83
chicken,719,0.83
tomato,719,0.83
chicken,724,0.83
tomato,724,0.83
tomato,727,0.83
tomato,728,0.83
chicken,734,0.83
tomato,734,0.83
tomato,737,0.83
chicken,742,0.83
tomato,761,0.83
chicken,764,0.83
tomato,764,0.83
tomato,766,0.83
tomato,770,0.83
tomato,771,0.83
chicken,772,0.83
tomato,772,0.83
chicken,776,0.83
tomato,776,0.83
tomato,786,0.83
tomato,793,0.83
tomato,794,0.83
chicken,798,0.83
tomato,798,0.83
tomato,803,0.83
chicken,806,0.83
tomato,806,0.83
chicken,811,0.83
tomato,811,0.83
chicken,813,0.83
tomato,813,0.83
tomato,818,0.83
chicken,819,0.83
tomato,821,0.83
tomato,822,0.83
chicken,827,0.83
tomato,836,0.83
chicken,838,0.83
tomato,847,0.83
chicken,855,0.83
chicken,880,0.83
tomato,886,0.83
tomato,887,0.83
chicken,890,0.83
chicken,893,0.83
tomato,893,0.83
tomato,902,0.83
chicken,903,0.83
chicken,904,0.83
chicken,909,0.83
chicken,912,0.83
chicken,915,0.83
chicken,916,0.83
chicken,918,0.83
tomato,918,0.83
tomato,920,0.83
chicken,926,0.83
tomato,943,0.83
tomato,947,0.83
tomato,957,0.83
chicken,961,0.83
tomato,964,0.83
chicken,965,0.83
tomato,971,0.83
chicken,972,0.83
chicken,978,0.83
chicken,980,0.83
chicken,982,0.83
chicken,984,0.83
tomato,984,0.83
chicken,985,0.83
tomato,990,0.83
chicken,995,0.83
tomato,995,0.83
chicken,997,0.83
tomato,1001,0.83
chicken,1004,0.83
tomato,1004,0.83
chicken,1007,0.83
chicken,1013,0.83
tomato,1013,0.83
tomato,1014,0.83
tomato,1015,0.83
chicken,1025,0.83
chicken,1027,0.83
tomato,1027,0.83
chicken,1028,0.83
tomato,1030,0.83
chicken,1040,0.83
tomato,1040,0.83
chicken,1042,0.83
tomato,1043,0.83
tomato,1049,0.83
tomato,1050,0.83
tomato,1054,0.83
chicken,1064,0.83
tomato,1064,0.83
chicken,1082,0.83
chicken,1102,0.83
chicken,1104,0.83
tomato,1104,0.83
vanilla,20,0.84
vanilla,33,0.84
vanilla,38,0.84
vanilla,53,0.84
vanilla,63,0.84
vanilla,65,0.84
vanilla,91,0.84
vanilla,92,0.84
vanilla,94,0.84
vanilla,107,0.84
vanilla,116,0.84
vanilla,118,0.84
vanilla,136,0.84
vanilla,153,0.84
vanilla,155,0.84
vanilla,177,0.84
vanilla,198,0.84
vanilla,203,0.84
vanilla,215,0.84
vanilla,234,0.84
vanilla,237,0.84
vanilla,240,0.84
vanilla,275,0.84
vanilla,282,0.84
vanilla,283,0.84
vanilla,292,0.84
vanilla,294,0.84
vanilla,299,0.84
vanilla,305,0.84
vanilla,324,0.84
vanilla,326,0.84
vanilla,345,0.84
vanilla,359,0.84
vanilla,368,0.84
vanilla,398,0.84
vanilla,402,0.84
vanilla,423,0.84
vanilla,456,0.84
vanilla,470,0.84
vanilla,483,0.84
vanilla,491,0.84
vanilla,503,0.84
vanilla,519,0.84
vanilla,543,0.84
vanilla,549,0.84
vanilla,559,0.84
vanilla,595,0.84
vanilla,606,0.84
vanilla,610,0.84
vanilla,619,0.84
vanilla,631,0.84
vanilla,704,0.84
vanilla,719,0.84
vanilla,766,0.84
vanilla,778,0.84
vanilla,804,0.84
vanilla,811,0.84
vanilla,816,0.84
vanilla,822,0.84
vanilla,847,0.84
vanilla,857,0.84
vanilla,867,0.84
vanilla,885,0.84
vanilla,920,0.84
vanilla,937,0.84
vanilla,947,0.84
vanilla,965,0.84
vanilla,971,0.84
vanilla,980,0.84
vanilla,985,0.84
vanilla,990,0.84
vanilla,1013,0.84
vanilla,1015,0.84
vanilla,1029,0.84
vanilla,1040,0.84
vanilla,1064,0.84
vanilla,1069,0.84
vanilla,1091,0.84
seed,151,0.85
seed,260,0.85
seed,282,0.85
seed,331,0.85
seed,350,0.85
seed,361,0.85
seed,370,0.85
seed,423,0.85
seed,426,0.85
seed,504,0.85
seed,628,0.85
seed,757,0.85
seed,784,0.85
seed,793,0.85
seed,811,0.85
seed,1088,0.85
seed,1092,0.85
gin,136,0.86
gin,177,0.86
gin,554,0.86
gin,600,0.86
gin,673,0.86
gin,793,0.86
gin,798,0.86
gin,806,0.86
gin,1030,0.86
gin,1040,0.86
vegetable,86,0.87
vegetable,169,0.87
vegetable,576,0.87
vegetable,823,0.87
vegetable,933,0.87
corn,19,0.89
corn,22,0.89
corn,40,0.89
vinegar,50,0.89
vinegar,56,0.89
corn,72,0.89
corn,103,0.89
corn,107,0.89
vinegar,108,0.89
vinegar,114,0.89
corn,118,0.89
corn,136,0.89
vinegar,136,0.89
corn,148,0.89
vinegar,149,0.89
corn,189,0.89
corn,195,0.89
corn,203,0.89
corn,229,0.89
corn,234,0.89
corn,243,0.89
corn,249,0.89
vinegar,251,0.89
corn,269,0.89
corn,275,0.89
vinegar,280,0.89
corn,282,0.89
corn,285,0.89
corn,292,0.89
corn,299,0.89
corn,311,0.89
vinegar,317,0.89
vinegar,333,0.89
corn,338,0.89
corn,346,0.89
corn,384,0.89
vinegar,384,0.89
corn,397,0.89
corn,400,0.89
corn,406,0.89
corn,409,0.89
corn,423,0.89
corn,424,0.89
corn,426,0.89
corn,442,0.89
corn,464,0.89
vinegar,482,0.89
corn,490,0.89
corn,512,0.89
vinegar,519,0.89
corn,524,0.89
corn,526,0.89
corn,541,0.89
corn,549,0.89
vinegar,549,0.89
corn,554,0.89
vinegar,559,0.89
corn,560,0.89
corn,595,0.89
corn,599,0.89
vinegar,600,0.89
vinegar,606,0.89
corn,610,0.89
corn,616,0.89
vinegar,630,0.89
corn,651,0.89
corn,657,0.89
corn,670,0.89
vinegar,671,0.89
corn,673,0.89
corn,704,0.89
vinegar,717,0.89
vinegar,719,0.89
corn,724,0.89
corn,734,0.89
vinegar,734,0.89
corn,742,0.89
corn,744,0.89
corn,748,0.89
corn,750,0.89
corn,761,0.89
corn,764,0.89
vinegar,772,0.89
corn,798,0.89
corn,800,0.89
vinegar,800,0.89
corn,806,0.89
vinegar,806,0.89
corn,808,0.89
corn,836,0.89
corn,847,0.89
corn,850,0.89
corn,879,0.89
corn,890,0.89
corn,893,0.89
corn,896,0.89
corn,905,0.89
corn,909,0.89
corn,914,0.89
vinegar,918,0.89
corn,920,0.89
vinegar,980,0.89
vinegar,985,0.89
vinegar,995,0.89
vinegar,1001,0.89
vinegar,1004,0.89
corn,1005,0.89
vinegar,1014,0.89
corn,1025,0.89
vinegar,1030,0.89
corn,1046,0.89
corn,1060,0.89
corn,1082,0.89
corn,1102,0.89
corn,1104,0.89
pea,13,0.9
pea,72,0.9
pea,93,0.9
pea,108,0.9
pea,136,0.9
pea,195,0.9
pea,272,0.9
pea,292,0.9
pea,294,0.9
pea,305,0.9
pea,311,0.9
pea,320,0.9
pea,340,0.9
pea,357,0.9
pea,400,0.9
pea,413,0.9
pea,415,0.9
pea,430,0.9
pea,519,0.9
pea,526,0.9
pea,541,0.9
pea,554,0.9
pea,555,0.9
pea,560,0.9
pea,586,0.9
pea,595,0.9
pea,599,0.9
pea,600,0.9
pea,610,0.9
pea,645,0.9
pea,657,0.9
pea,661,0.9
pea,675,0.9
pea,696,0.9
pea,704,0.9
pea,734,0.9
pea,742,0.9
pea,756,0.9
pea,761,0.9
pea,764,0.9
pea,772,0.9
pea,778,0.9
pea,786,0.9
pea,806,0.9
pea,893,0.9
pea,895,0.9
pea,902,0.9
pea,918,0.9
pea,929,0.9
pea,943,0.9
pea,952,0.9
pea,957,0.9
pea,958,0.9
pea,978,0.9
pea,983,0.9
pea,984,0.9
pea,985,0.9
pea,995,0.9
pea,1004,0.9
pea,1013,0.9
pea,1021,0.9
pea,1025,0.9
pea,1043,0.9
pea,1049,0.9
pea,1054,0.9
pea,1061,0.9
pea,1073,0.9
pea,1082,0.9
cinnamon,0,0.91
rum,6,0.91
wine,6,0.91
wine,13,0.91
wine,20,0.91
rum,22,0.91
rum,33,0.91
rum,34,0.91
rum,38,0.91
wine,38,0.91
bread,40,0.91
rum,40,0.91
rum,48,0.91
wine,48,0.91
rum,50,0.91
rum,56,0.91
wine,56,0.91
rum,63,0.91
rum,73,0.91
wine,74,0.91
cinnamon,75,0.91
rum,81,0.91
wine,81,0.91
bread,84,0.91
rum,84,0.91
rum,86,0.91
vegetable oil,86,0.91
wine,86,0.91
rum,90,0.91
wine,91,0.91
bread,93,0.91
